LIST	SCORE	LENGTH	NAME
allgenesArray.121.S201 (N=33761)	210	10	vf_3_132549
allgenesArray.121.S201 (N=33761)	221	17	vf_3_132566
allgenesArray.121.S201 (N=33761)	209	29	vf_3_132589
allgenesArray.121.S201 (N=33761)	263	70	vf_3_132593
allgenesArray.121.S201 (N=33761)	408	35	vf_3_132595
allgenesArray.121.S201 (N=33761)	228	12	vf_3_132637
allgenesArray.121.S201 (N=33761)	255	17	vf_3_132639
allgenesArray.121.S201 (N=33761)	331	28	vf_3_132689
allgenesArray.121.S201 (N=33761)	283	16	vf_3_132708
allgenesArray.121.S201 (N=33761)	296	8	vf_3_132717
allgenesArray.121.S201 (N=33761)	226	60	ef_3_132737
allgenesArray.121.S201 (N=33761)	204	8	vf_3_132751
allgenesArray.121.S201 (N=33761)	323	22	vf_3_132810
allgenesArray.121.S201 (N=33761)	313	8	vf_3_132841
allgenesArray.121.S201 (N=33761)	335	26	vf_3_132900
allgenesArray.121.S201 (N=33761)	321	115	ef_3_133033
allgenesArray.121.S201 (N=33761)	222	11	vf_3_133067
allgenesArray.121.S201 (N=33761)	218	11	vf_3_133084
allgenesArray.121.S201 (N=33761)	233	6	vf_3_133100
allgenesArray.121.S201 (N=33761)	358	22	vf_3_133101
allgenesArray.121.S201 (N=33761)	388	8	vf_3_133118
allgenesArray.121.S201 (N=33761)	394	8	vf_3_133187
allgenesArray.121.S201 (N=33761)	357	8	vf_3_133206
allgenesArray.121.S201 (N=33761)	447	14	vf_3_133211
allgenesArray.121.S201 (N=33761)	300	81	vf_3_133225
allgenesArray.121.S201 (N=33761)	244	82	ef_3_133229
allgenesArray.121.S201 (N=33761)	223	12	vf_3_133236
allgenesArray.121.S201 (N=33761)	203	37	vf_3_133238
allgenesArray.121.S201 (N=33761)	303	9	vf_3_133245
allgenesArray.121.S201 (N=33761)	370	29	vf_3_133254
allgenesArray.121.S201 (N=33761)	263	16	vf_3_133270
allgenesArray.121.S201 (N=33761)	259	208	ef_3_133273
allgenesArray.121.S201 (N=33761)	275	10	vf_3_133276
allgenesArray.121.S201 (N=33761)	476	25	vf_3_133371
allgenesArray.121.S201 (N=33761)	270	75	vf_3_133373
allgenesArray.121.S201 (N=33761)	234	165	vf_3_133375
allgenesArray.121.S201 (N=33761)	292	21	vf_3_133406
allgenesArray.121.S201 (N=33761)	264	32	vf_3_133412
allgenesArray.121.S201 (N=33761)	234	29	vf_3_133416
allgenesArray.121.S201 (N=33761)	303	14	vf_3_133418
allgenesArray.121.S201 (N=33761)	519	8	vf_3_133420
allgenesArray.121.S201 (N=33761)	354	19	vf_3_133431
allgenesArray.121.S201 (N=33761)	245	12	vf_3_133443
allgenesArray.121.S201 (N=33761)	317	14	vf_3_133444
allgenesArray.121.S201 (N=33761)	484	16	vf_3_133474
allgenesArray.121.S201 (N=33761)	349	23	vf_3_133479
allgenesArray.121.S201 (N=33761)	352	11	vf_3_133482
allgenesArray.121.S201 (N=33761)	274	12	vf_3_133483
allgenesArray.121.S201 (N=33761)	212	13	vf_3_133539
allgenesArray.121.S201 (N=33761)	266	12	vf_3_133555
allgenesArray.121.S201 (N=33761)	512	25	vf_3_133568
allgenesArray.121.S201 (N=33761)	242	55	vf_3_133570
allgenesArray.121.S201 (N=33761)	321	8	vf_3_133571
allgenesArray.121.S201 (N=33761)	261	65	vf_3_133582
allgenesArray.121.S201 (N=33761)	283	156	vf_3_133584
allgenesArray.121.S201 (N=33761)	321	166	ef_3_133587
allgenesArray.121.S201 (N=33761)	225	8	vf_3_133685
allgenesArray.121.S201 (N=33761)	211	10	vf_3_133701
allgenesArray.121.S201 (N=33761)	217	38	vf_3_133704
allgenesArray.121.S201 (N=33761)	305	26	vf_3_133769
allgenesArray.121.S201 (N=33761)	331	21	vf_3_133772
allgenesArray.121.S201 (N=33761)	209	25	vf_3_133827
allgenesArray.121.S201 (N=33761)	291	8	vf_3_133828
allgenesArray.121.S201 (N=33761)	355	14	vf_3_133837
allgenesArray.121.S201 (N=33761)	258	11	vf_3_133853
allgenesArray.121.S201 (N=33761)	248	11	vf_3_133864
allgenesArray.121.S201 (N=33761)	454	8	vf_3_133867
allgenesArray.121.S201 (N=33761)	316	13	vf_3_133925
allgenesArray.121.S201 (N=33761)	372	13	vf_3_133957
allgenesArray.121.S201 (N=33761)	207	29	vf_3_133992
allgenesArray.121.S201 (N=33761)	289	11	vf_3_134041
allgenesArray.121.S201 (N=33761)	233	8	vf_3_134042
allgenesArray.121.S201 (N=33761)	252	13	vf_3_134043
allgenesArray.121.S201 (N=33761)	213	10	vf_3_134063
allgenesArray.121.S201 (N=33761)	249	10	vf_3_134101
allgenesArray.121.S201 (N=33761)	202	11	vf_3_134120
allgenesArray.121.S201 (N=33761)	202	11	vf_3_134133
allgenesArray.121.S201 (N=33761)	203	11	vf_3_134175
allgenesArray.121.S201 (N=33761)	220	96	vf_3_134230
allgenesArray.121.S201 (N=33761)	306	13	vf_3_134260
allgenesArray.121.S201 (N=33761)	362	79	vf_3_134276
allgenesArray.121.S201 (N=33761)	203	86	vf_3_134308
allgenesArray.121.S201 (N=33761)	325	9	vf_3_134356
allgenesArray.121.S201 (N=33761)	336	8	vf_3_134454
allgenesArray.121.S201 (N=33761)	300	8	vf_3_134494
allgenesArray.121.S201 (N=33761)	220	11	vf_3_134496
allgenesArray.121.S201 (N=33761)	247	68	vf_3_134544
allgenesArray.121.S201 (N=33761)	268	61	ef_3_134544
allgenesArray.121.S201 (N=33761)	235	41	vf_3_134598
allgenesArray.121.S201 (N=33761)	233	34	vf_3_134600
allgenesArray.121.S201 (N=33761)	219	37	vf_3_134604
allgenesArray.121.S201 (N=33761)	203	22	vf_3_134622
allgenesArray.121.S201 (N=33761)	362	15	vf_3_134642
allgenesArray.121.S201 (N=33761)	208	72	vf_3_134658
allgenesArray.121.S201 (N=33761)	392	9	vf_3_134664
allgenesArray.121.S201 (N=33761)	303	19	vf_3_134754
allgenesArray.121.S201 (N=33761)	369	8	vf_3_134758
allgenesArray.121.S201 (N=33761)	257	71	vf_3_134759
allgenesArray.121.S201 (N=33761)	290	152	vf_3_134784
allgenesArray.121.S201 (N=33761)	318	90	ef_3_134784
allgenesArray.121.S201 (N=33761)	237	159	vf_3_134785
allgenesArray.121.S201 (N=33761)	246	8	vf_3_134798
allgenesArray.121.S201 (N=33761)	231	13	vf_3_134800
allgenesArray.121.S201 (N=33761)	206	64	ef_3_134833
allgenesArray.121.S201 (N=33761)	257	26	vf_3_134844
allgenesArray.121.S201 (N=33761)	229	12	vf_3_134918
allgenesArray.121.S201 (N=33761)	292	66	vf_3_135040
allgenesArray.121.S201 (N=33761)	273	23	vf_3_135044
allgenesArray.121.S201 (N=33761)	273	11	vf_3_135052
allgenesArray.121.S201 (N=33761)	318	11	vf_3_135083
allgenesArray.121.S201 (N=33761)	251	18	vf_3_135088
allgenesArray.121.S201 (N=33761)	481	13	vf_3_135102
allgenesArray.121.S201 (N=33761)	322	18	vf_3_135113
allgenesArray.121.S201 (N=33761)	205	62	vf_3_135123
allgenesArray.121.S201 (N=33761)	213	11	vf_3_135129
allgenesArray.121.S201 (N=33761)	334	23	vf_3_135134
allgenesArray.121.S201 (N=33761)	323	14	vf_3_135137
allgenesArray.121.S201 (N=33761)	345	11	vf_3_135139
allgenesArray.121.S201 (N=33761)	434	10	vf_3_135243
allgenesArray.121.S201 (N=33761)	417	10	vf_3_135266
allgenesArray.121.S201 (N=33761)	302	8	vf_3_135297
allgenesArray.121.S201 (N=33761)	416	10	vf_3_135302
allgenesArray.121.S201 (N=33761)	206	10	vf_3_135355
allgenesArray.121.S201 (N=33761)	242	14	vf_3_135375
allgenesArray.121.S201 (N=33761)	360	8	vf_3_135384
allgenesArray.121.S201 (N=33761)	410	10	vf_3_135388
allgenesArray.121.S201 (N=33761)	312	12	vf_3_135397
allgenesArray.121.S201 (N=33761)	304	14	vf_3_135450
allgenesArray.121.S201 (N=33761)	252	12	vf_3_135470
allgenesArray.121.S201 (N=33761)	238	14	vf_3_135478
allgenesArray.121.S201 (N=33761)	308	14	vf_3_135511
allgenesArray.121.S201 (N=33761)	221	19	ef_3_135584
allgenesArray.121.S201 (N=33761)	250	11	vf_3_135602
allgenesArray.121.S201 (N=33761)	243	16	vf_3_135629
allgenesArray.121.S201 (N=33761)	270	74	ef_3_135630
allgenesArray.121.S201 (N=33761)	420	23	vf_3_135696
allgenesArray.121.S201 (N=33761)	241	36	vf_3_135779
allgenesArray.121.S201 (N=33761)	221	10	vf_3_135798
allgenesArray.121.S201 (N=33761)	271	26	vf_3_135833
allgenesArray.121.S201 (N=33761)	338	22	vf_3_135884
allgenesArray.121.S201 (N=33761)	338	46	vf_3_135896
allgenesArray.121.S201 (N=33761)	605	17	vf_3_135899
allgenesArray.121.S201 (N=33761)	235	25	vf_3_135900
allgenesArray.121.S201 (N=33761)	371	8	vf_3_135908
allgenesArray.121.S201 (N=33761)	285	10	vf_3_135914
allgenesArray.121.S201 (N=33761)	482	10	vf_3_135924
allgenesArray.121.S201 (N=33761)	237	26	vf_3_135925
allgenesArray.121.S201 (N=33761)	292	48	vf_3_135936
allgenesArray.121.S201 (N=33761)	333	20	vf_3_135986
allgenesArray.121.S201 (N=33761)	306	8	vf_3_136019
allgenesArray.121.S201 (N=33761)	215	11	vf_3_136072
allgenesArray.121.S201 (N=33761)	392	8	vf_3_136119
allgenesArray.121.S201 (N=33761)	240	61	vf_3_136124
allgenesArray.121.S201 (N=33761)	211	71	vf_3_136200
allgenesArray.121.S201 (N=33761)	205	11	vf_3_136262
allgenesArray.121.S201 (N=33761)	225	11	vf_3_136279
allgenesArray.121.S201 (N=33761)	238	8	vf_3_136287
allgenesArray.121.S201 (N=33761)	208	78	ef_3_136289
allgenesArray.121.S201 (N=33761)	210	40	vf_3_136294
allgenesArray.121.S201 (N=33761)	365	10	vf_3_136310
allgenesArray.121.S201 (N=33761)	226	34	ef_3_136346
allgenesArray.121.S201 (N=33761)	378	13	vf_3_136347
allgenesArray.121.S201 (N=33761)	414	8	vf_3_136349
allgenesArray.121.S201 (N=33761)	230	96	vf_3_136370
allgenesArray.121.S201 (N=33761)	388	8	vf_3_136380
allgenesArray.121.S201 (N=33761)	253	20	vf_3_136402
allgenesArray.121.S201 (N=33761)	316	15	vf_3_136404
allgenesArray.121.S201 (N=33761)	232	9	vf_3_136413
allgenesArray.121.S201 (N=33761)	303	10	vf_3_136416
allgenesArray.121.S201 (N=33761)	380	16	vf_3_136450
allgenesArray.121.S201 (N=33761)	223	14	vf_3_136469
allgenesArray.121.S201 (N=33761)	268	22	vf_3_136505
allgenesArray.121.S201 (N=33761)	205	66	vf_3_136506
allgenesArray.121.S201 (N=33761)	268	38	vf_3_136508
allgenesArray.121.S201 (N=33761)	580	12	vf_3_136512
allgenesArray.121.S201 (N=33761)	290	17	vf_3_136519
allgenesArray.121.S201 (N=33761)	249	96	vf_3_136521
allgenesArray.121.S201 (N=33761)	426	24	vf_3_136548
allgenesArray.121.S201 (N=33761)	251	114	vf_3_136549
allgenesArray.121.S201 (N=33761)	322	28	vf_3_136552
allgenesArray.121.S201 (N=33761)	371	120	vf_3_136554
allgenesArray.121.S201 (N=33761)	295	50	vf_3_136555
allgenesArray.121.S201 (N=33761)	270	11	vf_3_136560
allgenesArray.121.S201 (N=33761)	400	130	vf_3_136564
allgenesArray.121.S201 (N=33761)	238	98	ef_3_136564
allgenesArray.121.S201 (N=33761)	243	17	vf_3_136565
allgenesArray.121.S201 (N=33761)	362	8	vf_3_136619
allgenesArray.121.S201 (N=33761)	276	23	vf_3_136621
allgenesArray.121.S201 (N=33761)	211	10	vf_3_136622
allgenesArray.121.S201 (N=33761)	376	25	vf_3_136625
allgenesArray.121.S201 (N=33761)	415	15	vf_3_136632
allgenesArray.121.S201 (N=33761)	323	15	vf_3_136635
allgenesArray.121.S201 (N=33761)	251	11	vf_3_136653
allgenesArray.121.S201 (N=33761)	517	11	vf_3_136727
allgenesArray.121.S201 (N=33761)	372	56	vf_3_136788
allgenesArray.121.S201 (N=33761)	323	8	vf_3_136830
allgenesArray.121.S201 (N=33761)	370	141	vf_3_136887
allgenesArray.121.S201 (N=33761)	306	8	vf_3_136889
allgenesArray.121.S201 (N=33761)	342	82	vf_3_136891
allgenesArray.121.S201 (N=33761)	395	9	vf_3_136897
allgenesArray.121.S201 (N=33761)	514	14	vf_3_136907
allgenesArray.121.S201 (N=33761)	436	35	vf_3_136954
allgenesArray.121.S201 (N=33761)	283	58	vf_3_136957
allgenesArray.121.S201 (N=33761)	328	49	vf_3_136961
allgenesArray.121.S201 (N=33761)	251	29	vf_3_136962
allgenesArray.121.S201 (N=33761)	375	10	vf_3_136963
allgenesArray.121.S201 (N=33761)	284	16	vf_3_136965
allgenesArray.121.S201 (N=33761)	236	70	ef_3_136998
allgenesArray.121.S201 (N=33761)	291	12	vf_3_137001
allgenesArray.121.S201 (N=33761)	274	65	vf_3_137012
allgenesArray.121.S201 (N=33761)	223	17	vf_3_137024
allgenesArray.121.S201 (N=33761)	248	11	vf_3_137110
allgenesArray.121.S201 (N=33761)	335	13	vf_3_137112
allgenesArray.121.S201 (N=33761)	255	74	vf_3_137113
allgenesArray.121.S201 (N=33761)	401	8	vf_3_137121
allgenesArray.121.S201 (N=33761)	319	51	vf_3_137123
allgenesArray.121.S201 (N=33761)	235	15	ef_3_137182
allgenesArray.121.S201 (N=33761)	324	8	vf_3_137186
allgenesArray.121.S201 (N=33761)	296	12	vf_3_137187
allgenesArray.121.S201 (N=33761)	322	65	ef_3_137248
allgenesArray.121.S201 (N=33761)	305	29	vf_3_137313
allgenesArray.121.S201 (N=33761)	533	14	vf_3_137314
allgenesArray.121.S201 (N=33761)	347	8	vf_3_137365
allgenesArray.121.S201 (N=33761)	279	17	vf_3_137398
allgenesArray.121.S201 (N=33761)	218	127	vf_3_137405
allgenesArray.121.S201 (N=33761)	516	14	vf_3_137448
allgenesArray.121.S201 (N=33761)	470	23	vf_3_137456
allgenesArray.121.S201 (N=33761)	324	8	vf_3_137488
allgenesArray.121.S201 (N=33761)	210	8	vf_3_137606
allgenesArray.121.S201 (N=33761)	263	26	vf_3_137639
allgenesArray.121.S201 (N=33761)	248	80	vf_3_137654
allgenesArray.121.S201 (N=33761)	274	42	vf_3_137657
allgenesArray.121.S201 (N=33761)	234	42	vf_3_137659
allgenesArray.121.S201 (N=33761)	303	64	vf_3_137675
allgenesArray.121.S201 (N=33761)	273	13	vf_3_137682
allgenesArray.121.S201 (N=33761)	405	24	vf_3_137734
allgenesArray.121.S201 (N=33761)	247	16	vf_3_137736
allgenesArray.121.S201 (N=33761)	203	8	vf_3_137746
allgenesArray.121.S201 (N=33761)	268	29	vf_3_137760
allgenesArray.121.S201 (N=33761)	429	8	vf_3_137780
allgenesArray.121.S201 (N=33761)	226	24	ef_3_137810
allgenesArray.121.S201 (N=33761)	719	15	vf_3_137811
allgenesArray.121.S201 (N=33761)	235	13	vf_3_137820
allgenesArray.121.S201 (N=33761)	274	8	vf_3_137821
allgenesArray.121.S201 (N=33761)	537	18	vf_3_137835
allgenesArray.121.S201 (N=33761)	217	99	vf_3_137875
allgenesArray.121.S201 (N=33761)	206	40	vf_3_137881
allgenesArray.121.S201 (N=33761)	350	16	vf_3_137892
allgenesArray.121.S201 (N=33761)	210	11	vf_3_137923
allgenesArray.121.S201 (N=33761)	229	14	vf_3_137928
allgenesArray.121.S201 (N=33761)	214	11	vf_3_137931
allgenesArray.121.S201 (N=33761)	224	20	vf_3_137932
allgenesArray.121.S201 (N=33761)	287	28	vf_3_137933
allgenesArray.121.S201 (N=33761)	220	11	vf_3_137941
allgenesArray.121.S201 (N=33761)	264	49	ef_3_137946
allgenesArray.121.S201 (N=33761)	260	11	vf_3_137947
allgenesArray.121.S201 (N=33761)	248	37	vf_3_137949
allgenesArray.121.S201 (N=33761)	284	12	vf_3_137958
allgenesArray.121.S201 (N=33761)	295	14	vf_3_137960
allgenesArray.121.S201 (N=33761)	258	11	vf_3_137966
allgenesArray.121.S201 (N=33761)	235	29	vf_3_138060
allgenesArray.121.S201 (N=33761)	333	11	vf_3_138068
allgenesArray.121.S201 (N=33761)	203	11	vf_3_138070
allgenesArray.121.S201 (N=33761)	371	75	ef_3_138074
allgenesArray.121.S201 (N=33761)	386	20	vf_3_138075
allgenesArray.121.S201 (N=33761)	357	129	vf_3_138077
allgenesArray.121.S201 (N=33761)	239	52	ef_3_138106
allgenesArray.121.S201 (N=33761)	240	9	vf_3_138109
allgenesArray.121.S201 (N=33761)	225	14	vf_3_138112
allgenesArray.121.S201 (N=33761)	209	11	vf_3_138117
allgenesArray.121.S201 (N=33761)	250	18	vf_3_138120
allgenesArray.121.S201 (N=33761)	203	65	vf_3_138121
allgenesArray.121.S201 (N=33761)	282	66	ef_3_138121
allgenesArray.121.S201 (N=33761)	220	163	vf_3_138123
allgenesArray.121.S201 (N=33761)	285	69	ef_3_138148
allgenesArray.121.S201 (N=33761)	227	30	vf_3_138211
allgenesArray.121.S201 (N=33761)	203	23	vf_3_138285
allgenesArray.121.S201 (N=33761)	206	28	vf_3_138287
allgenesArray.121.S201 (N=33761)	561	8	vf_3_138292
allgenesArray.121.S201 (N=33761)	242	29	vf_3_138363
allgenesArray.121.S201 (N=33761)	264	17	vf_3_138367
allgenesArray.121.S201 (N=33761)	240	23	vf_3_138368
allgenesArray.121.S201 (N=33761)	228	12	vf_3_138387
allgenesArray.121.S201 (N=33761)	239	13	vf_3_138389
allgenesArray.121.S201 (N=33761)	274	11	vf_3_138397
allgenesArray.121.S201 (N=33761)	350	12	vf_3_138398
allgenesArray.121.S201 (N=33761)	201	19	vf_3_138485
allgenesArray.121.S201 (N=33761)	217	18	vf_3_138490
allgenesArray.121.S201 (N=33761)	210	58	vf_3_138496
allgenesArray.121.S201 (N=33761)	214	28	vf_3_138534
allgenesArray.121.S201 (N=33761)	254	12	vf_3_138537
allgenesArray.121.S201 (N=33761)	250	17	vf_3_138591
allgenesArray.121.S201 (N=33761)	214	11	vf_3_138653
allgenesArray.121.S201 (N=33761)	217	11	vf_3_138659
allgenesArray.121.S201 (N=33761)	271	11	vf_3_138664
allgenesArray.121.S201 (N=33761)	262	11	vf_3_138668
allgenesArray.121.S201 (N=33761)	329	12	vf_3_138728
allgenesArray.121.S201 (N=33761)	228	11	vf_3_138747
allgenesArray.121.S201 (N=33761)	498	13	vf_3_138751
allgenesArray.121.S201 (N=33761)	251	17	vf_3_138758
allgenesArray.121.S201 (N=33761)	257	10	vf_3_138759
allgenesArray.121.S201 (N=33761)	411	8	vf_3_138790
allgenesArray.121.S201 (N=33761)	426	12	vf_3_138803
allgenesArray.121.S201 (N=33761)	302	10	vf_3_138804
allgenesArray.121.S201 (N=33761)	220	11	vf_3_138810
allgenesArray.121.S201 (N=33761)	240	38	vf_3_138833
allgenesArray.121.S201 (N=33761)	252	48	vf_3_138835
allgenesArray.121.S201 (N=33761)	247	45	vf_3_138877
allgenesArray.121.S201 (N=33761)	210	85	ef_3_138906
allgenesArray.121.S201 (N=33761)	247	25	vf_3_138914
allgenesArray.121.S201 (N=33761)	242	30	vf_3_138915
allgenesArray.121.S201 (N=33761)	326	15	vf_3_138959
allgenesArray.121.S201 (N=33761)	224	10	vf_3_138962
allgenesArray.121.S201 (N=33761)	398	15	vf_3_139020
allgenesArray.121.S201 (N=33761)	360	10	vf_3_139023
allgenesArray.121.S201 (N=33761)	348	47	vf_3_139032
allgenesArray.121.S201 (N=33761)	209	11	vf_3_139035
allgenesArray.121.S201 (N=33761)	225	13	vf_3_139050
allgenesArray.121.S201 (N=33761)	555	15	vf_3_139055
allgenesArray.121.S201 (N=33761)	276	13	vf_3_139061
allgenesArray.121.S201 (N=33761)	206	16	vf_3_139072
allgenesArray.121.S201 (N=33761)	334	20	vf_3_139187
allgenesArray.121.S201 (N=33761)	363	10	vf_3_139190
allgenesArray.121.S201 (N=33761)	276	12	vf_3_139225
allgenesArray.121.S201 (N=33761)	294	42	vf_3_139325
allgenesArray.121.S201 (N=33761)	444	17	vf_3_139343
allgenesArray.121.S201 (N=33761)	407	31	vf_3_139347
allgenesArray.121.S201 (N=33761)	206	35	ef_3_139358
allgenesArray.121.S201 (N=33761)	213	9	vf_3_139361
allgenesArray.121.S201 (N=33761)	288	10	vf_3_139398
allgenesArray.121.S201 (N=33761)	447	22	vf_3_139459
allgenesArray.121.S201 (N=33761)	244	87	ef_3_139461
allgenesArray.121.S201 (N=33761)	467	24	vf_3_139467
allgenesArray.121.S201 (N=33761)	323	12	vf_3_139470
allgenesArray.121.S201 (N=33761)	392	22	vf_3_139483
allgenesArray.121.S201 (N=33761)	281	10	vf_3_139601
allgenesArray.121.S201 (N=33761)	371	8	vf_3_139615
allgenesArray.121.S201 (N=33761)	401	8	vf_3_139619
allgenesArray.121.S201 (N=33761)	441	27	vf_3_139622
allgenesArray.121.S201 (N=33761)	209	23	ef_3_139623
allgenesArray.121.S201 (N=33761)	303	6	vf_3_139625
allgenesArray.121.S201 (N=33761)	226	7	ef_3_139626
allgenesArray.121.S201 (N=33761)	201	61	ef_3_139651
allgenesArray.121.S201 (N=33761)	210	57	vf_3_139743
allgenesArray.121.S201 (N=33761)	246	17	vf_3_139767
allgenesArray.121.S201 (N=33761)	210	11	vf_3_140030
allgenesArray.121.S201 (N=33761)	219	26	ef_3_140123
allgenesArray.121.S201 (N=33761)	262	28	ef_3_140177
allgenesArray.121.S201 (N=33761)	242	12	ef_3_140186
allgenesArray.121.S201 (N=33761)	257	15	ef_3_140188
allgenesArray.121.S201 (N=33761)	232	13	vf_3_140249
allgenesArray.121.S201 (N=33761)	232	20	vf_3_140253
allgenesArray.121.S201 (N=33761)	362	8	vf_3_140400
allgenesArray.121.S201 (N=33761)	203	55	vf_3_140401
allgenesArray.121.S201 (N=33761)	232	80	ef_3_140409
allgenesArray.121.S201 (N=33761)	245	11	vf_3_140416
allgenesArray.121.S201 (N=33761)	247	33	vf_3_140420
allgenesArray.121.S201 (N=33761)	339	17	vf_3_140433
allgenesArray.121.S201 (N=33761)	312	121	ef_3_140473
allgenesArray.121.S201 (N=33761)	215	118	vf_3_140479
allgenesArray.121.S201 (N=33761)	250	92	vf_3_140480
allgenesArray.121.S201 (N=33761)	204	90	vf_3_140483
allgenesArray.121.S201 (N=33761)	308	57	ef_3_140620
allgenesArray.121.S201 (N=33761)	333	23	vf_3_140624
allgenesArray.121.S201 (N=33761)	488	14	vf_3_140625
allgenesArray.121.S201 (N=33761)	426	14	vf_3_140629
allgenesArray.121.S201 (N=33761)	239	14	vf_3_140666
allgenesArray.121.S201 (N=33761)	357	10	vf_3_140710
allgenesArray.121.S201 (N=33761)	427	29	vf_3_140729
allgenesArray.121.S201 (N=33761)	227	19	vf_3_140767
allgenesArray.121.S201 (N=33761)	239	23	vf_3_140768
allgenesArray.121.S201 (N=33761)	355	24	vf_3_140769
allgenesArray.121.S201 (N=33761)	463	14	vf_3_140771
allgenesArray.121.S201 (N=33761)	213	42	ef_3_140793
allgenesArray.121.S201 (N=33761)	234	8	vf_3_140798
allgenesArray.121.S201 (N=33761)	238	18	ef_3_140808
allgenesArray.121.S201 (N=33761)	235	36	ef_3_140809
allgenesArray.121.S201 (N=33761)	232	32	ef_3_140834
allgenesArray.121.S201 (N=33761)	264	20	ef_3_140844
allgenesArray.121.S201 (N=33761)	266	28	vf_3_140875
allgenesArray.121.S201 (N=33761)	326	58	vf_3_140928
allgenesArray.121.S201 (N=33761)	325	26	vf_3_140931
allgenesArray.121.S201 (N=33761)	216	21	vf_3_140938
allgenesArray.121.S201 (N=33761)	270	23	vf_3_140951
allgenesArray.121.S201 (N=33761)	259	17	vf_3_140965
allgenesArray.121.S201 (N=33761)	205	36	vf_3_141039
allgenesArray.121.S201 (N=33761)	224	14	vf_3_141046
allgenesArray.121.S201 (N=33761)	213	83	vf_3_141151
allgenesArray.121.S201 (N=33761)	212	28	vf_3_141273
allgenesArray.121.S201 (N=33761)	378	18	vf_3_141276
allgenesArray.121.S201 (N=33761)	448	14	vf_3_141303
allgenesArray.121.S201 (N=33761)	330	35	vf_3_141324
allgenesArray.121.S201 (N=33761)	310	29	vf_3_141328
allgenesArray.121.S201 (N=33761)	456	15	vf_3_141365
allgenesArray.121.S201 (N=33761)	222	166	vf_3_141366
allgenesArray.121.S201 (N=33761)	763	177	ef_3_141366
allgenesArray.121.S201 (N=33761)	259	11	vf_3_141382
allgenesArray.121.S201 (N=33761)	307	11	vf_3_141384
allgenesArray.121.S201 (N=33761)	273	9	vf_3_141432
allgenesArray.121.S201 (N=33761)	527	8	vf_3_141457
allgenesArray.121.S201 (N=33761)	353	16	vf_3_141477
allgenesArray.121.S201 (N=33761)	318	19	vf_3_141483
allgenesArray.121.S201 (N=33761)	203	51	vf_3_141546
allgenesArray.121.S201 (N=33761)	263	25	vf_3_141567
allgenesArray.121.S201 (N=33761)	277	23	vf_3_141571
allgenesArray.121.S201 (N=33761)	225	11	vf_3_141595
allgenesArray.121.S201 (N=33761)	247	14	ef_3_141613
allgenesArray.121.S201 (N=33761)	253	95	ef_3_141637
allgenesArray.121.S201 (N=33761)	220	79	ef_3_141638
allgenesArray.121.S201 (N=33761)	474	8	vf_3_141649
allgenesArray.121.S201 (N=33761)	224	10	vf_3_141719
allgenesArray.121.S201 (N=33761)	359	11	vf_3_141732
allgenesArray.121.S201 (N=33761)	231	26	vf_3_141758
allgenesArray.121.S201 (N=33761)	204	8	vf_3_141769
allgenesArray.121.S201 (N=33761)	244	85	ef_3_141806
allgenesArray.121.S201 (N=33761)	213	43	vf_3_141806
allgenesArray.121.S201 (N=33761)	221	17	vf_3_141855
allgenesArray.121.S201 (N=33761)	257	21	vf_3_141860
allgenesArray.121.S201 (N=33761)	357	38	vf_3_141975
allgenesArray.121.S201 (N=33761)	246	64	vf_3_142065
allgenesArray.121.S201 (N=33761)	360	100	ef_3_144615
allgenesArray.121.S201 (N=33761)	202	250	vf_3_144644
allgenesArray.121.S201 (N=33761)	824	204	ef_3_144644
allgenesArray.121.S201 (N=33761)	211	20	vf_3_144715
allgenesArray.121.S201 (N=33761)	489	8	vf_3_144721
allgenesArray.121.S201 (N=33761)	386	8	vf_3_144727
allgenesArray.121.S201 (N=33761)	258	10	vf_3_144732
allgenesArray.121.S201 (N=33761)	284	138	vf_3_144937
allgenesArray.121.S201 (N=33761)	252	28	vf_3_144938
allgenesArray.121.S201 (N=33761)	251	29	vf_3_144939
allgenesArray.121.S201 (N=33761)	406	58	ef_3_144947
allgenesArray.121.S201 (N=33761)	244	26	vf_3_144965
allgenesArray.121.S201 (N=33761)	239	30	vf_3_144991
allgenesArray.121.S201 (N=33761)	265	13	vf_3_145062
allgenesArray.121.S201 (N=33761)	342	55	vf_3_145063
allgenesArray.121.S201 (N=33761)	292	40	ef_3_145072
allgenesArray.121.S201 (N=33761)	247	19	vf_3_145102
allgenesArray.121.S201 (N=33761)	251	24	vf_3_145107
allgenesArray.121.S201 (N=33761)	225	11	vf_3_145110
allgenesArray.121.S201 (N=33761)	260	83	ef_3_145127
allgenesArray.121.S201 (N=33761)	286	21	vf_3_145151
allgenesArray.121.S201 (N=33761)	221	11	vf_3_145170
allgenesArray.121.S201 (N=33761)	396	10	vf_3_145201
allgenesArray.121.S201 (N=33761)	223	94	vf_3_145203
allgenesArray.121.S201 (N=33761)	233	39	vf_3_145204
allgenesArray.121.S201 (N=33761)	268	57	vf_3_145205
allgenesArray.121.S201 (N=33761)	338	28	vf_3_145206
allgenesArray.121.S201 (N=33761)	562	16	vf_3_145207
allgenesArray.121.S201 (N=33761)	241	26	vf_3_145265
allgenesArray.121.S201 (N=33761)	346	24	vf_3_145269
allgenesArray.121.S201 (N=33761)	229	12	vf_3_145272
