LIST	SCORE	LENGTH	NAME
allgenesArray.121.S415 (N=1803)	499	16	vf_2_5577
allgenesArray.121.S415 (N=1803)	541	13	vf_2_6037
allgenesArray.121.S415 (N=1803)	439	8	vf_2_6066
allgenesArray.121.S415 (N=1803)	450	11	vf_2_6254
allgenesArray.121.S415 (N=1803)	422	8	vf_2_6272
allgenesArray.121.S415 (N=1803)	616	12	vf_2_6384
allgenesArray.121.S415 (N=1803)	540	15	vf_2_6583
allgenesArray.121.S415 (N=1803)	454	8	vf_2_6597
allgenesArray.121.S415 (N=1803)	454	11	vf_2_7051
allgenesArray.121.S415 (N=1803)	579	45	vf_2_7265
allgenesArray.121.S415 (N=1803)	502	20	vf_2_7441
allgenesArray.121.S415 (N=1803)	598	12	vf_2_7550
allgenesArray.121.S415 (N=1803)	419	15	vf_2_7734
allgenesArray.121.S415 (N=1803)	449	14	vf_2_7897
allgenesArray.121.S415 (N=1803)	484	12	vf_2_8224
allgenesArray.121.S415 (N=1803)	441	16	vf_2_8360
allgenesArray.121.S415 (N=1803)	654	21	vf_2_8670
allgenesArray.121.S415 (N=1803)	495	11	vf_2_8714
allgenesArray.121.S415 (N=1803)	545	24	vf_2_9002
allgenesArray.121.S415 (N=1803)	492	10	vf_2_9218
allgenesArray.121.S415 (N=1803)	434	10	vf_2_10801
allgenesArray.121.S415 (N=1803)	782	14	vf_2_11017
allgenesArray.121.S415 (N=1803)	490	14	vf_2_11022
allgenesArray.121.S415 (N=1803)	487	13	vf_2_11185
allgenesArray.121.S415 (N=1803)	572	14	vf_2_11195
allgenesArray.121.S415 (N=1803)	600	11	vf_2_11415
allgenesArray.121.S415 (N=1803)	420	10	vf_2_11491
allgenesArray.121.S415 (N=1803)	468	12	vf_2_11689
allgenesArray.121.S415 (N=1803)	495	8	vf_2_11855
allgenesArray.121.S415 (N=1803)	640	10	vf_2_11891
allgenesArray.121.S415 (N=1803)	438	12	vf_2_12365
allgenesArray.121.S415 (N=1803)	552	10	vf_2_12509
allgenesArray.121.S415 (N=1803)	506	8	vf_2_12522
allgenesArray.121.S415 (N=1803)	434	14	vf_2_12533
allgenesArray.121.S415 (N=1803)	432	11	vf_2_12887
allgenesArray.121.S415 (N=1803)	477	18	vf_2_13296
allgenesArray.121.S415 (N=1803)	555	12	vf_2_13377
allgenesArray.121.S415 (N=1803)	422	8	vf_2_13846
allgenesArray.121.S415 (N=1803)	565	29	vf_2_14326
allgenesArray.121.S415 (N=1803)	446	22	ef_2_14484
allgenesArray.121.S415 (N=1803)	448	8	vf_2_14586
allgenesArray.121.S415 (N=1803)	509	14	vf_2_14643
allgenesArray.121.S415 (N=1803)	416	12	vf_2_15060
allgenesArray.121.S415 (N=1803)	428	21	vf_2_15483
allgenesArray.121.S415 (N=1803)	604	16	vf_2_16146
allgenesArray.121.S415 (N=1803)	605	10	vf_2_16374
allgenesArray.121.S415 (N=1803)	428	10	vf_2_16899
allgenesArray.121.S415 (N=1803)	560	10	vf_2_17500
allgenesArray.121.S415 (N=1803)	443	8	vf_2_18025
allgenesArray.121.S415 (N=1803)	548	14	vf_2_18396
allgenesArray.121.S415 (N=1803)	514	14	vf_2_19516
allgenesArray.121.S415 (N=1803)	423	15	vf_2_19525
allgenesArray.121.S415 (N=1803)	610	14	vf_2_19545
allgenesArray.121.S415 (N=1803)	496	31	vf_2_19904
allgenesArray.121.S415 (N=1803)	447	248	ef_2_19990
allgenesArray.121.S415 (N=1803)	564	337	ef_2_19992
allgenesArray.121.S415 (N=1803)	447	14	vf_2_20208
allgenesArray.121.S415 (N=1803)	448	25	ef_2_20395
allgenesArray.121.S415 (N=1803)	486	14	vf_2_20408
allgenesArray.121.S415 (N=1803)	518	8	vf_2_20626
allgenesArray.121.S415 (N=1803)	485	12	vf_2_21082
allgenesArray.121.S415 (N=1803)	612	14	vf_2_21350
allgenesArray.121.S415 (N=1803)	633	14	vf_2_21356
allgenesArray.121.S415 (N=1803)	471	21	vf_2_21520
allgenesArray.121.S415 (N=1803)	469	11	vf_2_21527
allgenesArray.121.S415 (N=1803)	484	15	vf_2_21810
allgenesArray.121.S415 (N=1803)	415	14	vf_2_21832
allgenesArray.121.S415 (N=1803)	644	13	vf_2_21934
allgenesArray.121.S415 (N=1803)	474	8	vf_2_23965
allgenesArray.121.S415 (N=1803)	435	46	vf_2_24109
allgenesArray.121.S415 (N=1803)	416	14	vf_2_24184
allgenesArray.121.S415 (N=1803)	482	8	vf_2_24686
allgenesArray.121.S415 (N=1803)	425	35	vf_2_25678
allgenesArray.121.S415 (N=1803)	439	12	vf_2_25814
allgenesArray.121.S415 (N=1803)	614	14	vf_2_26244
allgenesArray.121.S415 (N=1803)	576	132	ef_2_27285
allgenesArray.121.S415 (N=1803)	464	10	vf_2_27335
allgenesArray.121.S415 (N=1803)	613	16	vf_2_27688
allgenesArray.121.S415 (N=1803)	495	8	vf_2_27728
allgenesArray.121.S415 (N=1803)	417	112	ef_2_28079
allgenesArray.121.S415 (N=1803)	498	6	vf_2_28083
allgenesArray.121.S415 (N=1803)	450	8	vf_2_28108
allgenesArray.121.S415 (N=1803)	475	14	vf_2_28726
allgenesArray.121.S415 (N=1803)	672	11	vf_2_29255
allgenesArray.121.S415 (N=1803)	721	13	vf_2_29433
allgenesArray.121.S415 (N=1803)	450	8	vf_2_29712
allgenesArray.121.S415 (N=1803)	437	14	vf_2_29836
allgenesArray.121.S415 (N=1803)	484	19	vf_2_30069
allgenesArray.121.S415 (N=1803)	487	16	vf_2_30523
allgenesArray.121.S415 (N=1803)	496	18	vf_2_30677
allgenesArray.121.S415 (N=1803)	553	29	vf_2_30693
allgenesArray.121.S415 (N=1803)	429	8	vf_2_30731
allgenesArray.121.S415 (N=1803)	631	16	vf_2_31630
allgenesArray.121.S415 (N=1803)	430	23	vf_2_31632
allgenesArray.121.S415 (N=1803)	428	13	vf_2_31953
allgenesArray.121.S415 (N=1803)	505	12	vf_2_31991
allgenesArray.121.S415 (N=1803)	445	14	vf_2_32018
allgenesArray.121.S415 (N=1803)	500	22	vf_2_32346
allgenesArray.121.S415 (N=1803)	456	14	vf_2_32396
allgenesArray.121.S415 (N=1803)	464	31	vf_2_32498
allgenesArray.121.S415 (N=1803)	655	15	vf_2_32691
allgenesArray.121.S415 (N=1803)	427	22	vf_2_32909
allgenesArray.121.S415 (N=1803)	528	18	vf_2_33082
allgenesArray.121.S415 (N=1803)	467	13	vf_2_33290
allgenesArray.121.S415 (N=1803)	428	108	ef_2_33358
allgenesArray.121.S415 (N=1803)	520	14	vf_2_33359
allgenesArray.121.S415 (N=1803)	556	372	ef_2_33805
allgenesArray.121.S415 (N=1803)	522	23	vf_2_34168
allgenesArray.121.S415 (N=1803)	433	24	vf_2_34289
allgenesArray.121.S415 (N=1803)	504	19	vf_2_34901
allgenesArray.121.S415 (N=1803)	432	60	vf_2_35610
allgenesArray.121.S415 (N=1803)	531	27	vf_2_35615
allgenesArray.121.S415 (N=1803)	416	69	vf_2_35618
allgenesArray.121.S415 (N=1803)	667	11	vf_2_35637
allgenesArray.121.S415 (N=1803)	442	23	vf_2_35665
allgenesArray.121.S415 (N=1803)	546	8	vf_2_35742
allgenesArray.121.S415 (N=1803)	481	15	vf_2_37599
allgenesArray.121.S415 (N=1803)	524	17	vf_2_37618
allgenesArray.121.S415 (N=1803)	422	8	vf_2_38184
allgenesArray.121.S415 (N=1803)	461	21	vf_2_38454
allgenesArray.121.S415 (N=1803)	561	14	vf_2_38765
allgenesArray.121.S415 (N=1803)	441	13	vf_2_39236
allgenesArray.121.S415 (N=1803)	431	8	vf_2_39391
allgenesArray.121.S415 (N=1803)	568	22	vf_2_39947
allgenesArray.121.S415 (N=1803)	432	16	vf_2_40240
allgenesArray.121.S415 (N=1803)	473	12	vf_2_40523
allgenesArray.121.S415 (N=1803)	468	16	vf_2_41019
allgenesArray.121.S415 (N=1803)	470	14	vf_2_41288
allgenesArray.121.S415 (N=1803)	422	8	vf_2_41398
allgenesArray.121.S415 (N=1803)	533	11	vf_2_41476
allgenesArray.121.S415 (N=1803)	502	15	vf_2_41553
allgenesArray.121.S415 (N=1803)	456	24	vf_2_42156
allgenesArray.121.S415 (N=1803)	496	21	vf_2_42828
allgenesArray.121.S415 (N=1803)	491	17	vf_2_42964
allgenesArray.121.S415 (N=1803)	486	21	vf_2_42993
allgenesArray.121.S415 (N=1803)	468	15	vf_2_43785
allgenesArray.121.S415 (N=1803)	465	12	vf_2_43866
allgenesArray.121.S415 (N=1803)	453	14	vf_2_44105
allgenesArray.121.S415 (N=1803)	473	19	vf_2_44224
allgenesArray.121.S415 (N=1803)	426	8	vf_2_44686
allgenesArray.121.S415 (N=1803)	438	58	vf_2_45126
allgenesArray.121.S415 (N=1803)	454	11	vf_2_45566
allgenesArray.121.S415 (N=1803)	423	15	vf_2_45574
allgenesArray.121.S415 (N=1803)	577	24	vf_2_45627
allgenesArray.121.S415 (N=1803)	536	8	vf_2_45804
allgenesArray.121.S415 (N=1803)	708	14	vf_2_46082
allgenesArray.121.S415 (N=1803)	425	101	ef_2_46317
allgenesArray.121.S415 (N=1803)	610	16	vf_2_46496
allgenesArray.121.S415 (N=1803)	458	8	vf_2_46658
allgenesArray.121.S415 (N=1803)	418	13	vf_2_46888
allgenesArray.121.S415 (N=1803)	466	12	vf_2_46889
allgenesArray.121.S415 (N=1803)	548	11	vf_2_46967
allgenesArray.121.S415 (N=1803)	466	16	vf_2_46979
allgenesArray.121.S415 (N=1803)	422	8	vf_2_47033
allgenesArray.121.S415 (N=1803)	495	24	vf_2_47092
allgenesArray.121.S415 (N=1803)	497	8	vf_2_47405
allgenesArray.121.S415 (N=1803)	463	8	vf_2_47696
allgenesArray.121.S415 (N=1803)	427	9	vf_2_47935
allgenesArray.121.S415 (N=1803)	488	11	vf_2_47990
allgenesArray.121.S415 (N=1803)	557	18	vf_2_48002
allgenesArray.121.S415 (N=1803)	459	13	vf_2_48416
allgenesArray.121.S415 (N=1803)	782	10	vf_2_48807
allgenesArray.121.S415 (N=1803)	426	10	vf_2_49288
allgenesArray.121.S415 (N=1803)	572	13	vf_2_49350
allgenesArray.121.S415 (N=1803)	418	19	vf_2_49580
allgenesArray.121.S415 (N=1803)	454	11	vf_2_49871
allgenesArray.121.S415 (N=1803)	572	14	vf_2_49938
allgenesArray.121.S415 (N=1803)	497	25	vf_2_50060
allgenesArray.121.S415 (N=1803)	540	21	vf_2_50198
allgenesArray.121.S415 (N=1803)	660	562	ef_2_50243
allgenesArray.121.S415 (N=1803)	444	8	vf_2_50532
allgenesArray.121.S415 (N=1803)	416	8	vf_2_50564
allgenesArray.121.S415 (N=1803)	449	17	vf_2_50809
allgenesArray.121.S415 (N=1803)	450	12	vf_2_50845
allgenesArray.121.S415 (N=1803)	435	11	vf_2_50849
allgenesArray.121.S415 (N=1803)	426	8	vf_2_51456
allgenesArray.121.S415 (N=1803)	631	17	vf_2_51586
allgenesArray.121.S415 (N=1803)	445	36	vf_2_51618
allgenesArray.121.S415 (N=1803)	483	44	vf_2_51644
allgenesArray.121.S415 (N=1803)	417	45	vf_2_51645
allgenesArray.121.S415 (N=1803)	429	59	vf_2_51682
allgenesArray.121.S415 (N=1803)	450	8	vf_2_51871
allgenesArray.121.S415 (N=1803)	461	8	vf_2_51872
allgenesArray.121.S415 (N=1803)	446	8	vf_2_51883
allgenesArray.121.S415 (N=1803)	419	10	vf_2_51885
allgenesArray.121.S415 (N=1803)	415	50	vf_2_52058
allgenesArray.121.S415 (N=1803)	555	14	vf_2_52102
allgenesArray.121.S415 (N=1803)	485	10	vf_2_52223
allgenesArray.121.S415 (N=1803)	477	12	vf_2_52409
allgenesArray.121.S415 (N=1803)	530	12	vf_2_52618
allgenesArray.121.S415 (N=1803)	463	21	vf_2_52805
allgenesArray.121.S415 (N=1803)	522	232	ef_2_53020
allgenesArray.121.S415 (N=1803)	474	8	vf_2_53078
allgenesArray.121.S415 (N=1803)	493	21	vf_2_53365
allgenesArray.121.S415 (N=1803)	461	13	vf_2_53601
allgenesArray.121.S415 (N=1803)	697	22	vf_2_53680
allgenesArray.121.S415 (N=1803)	579	17	vf_2_53909
allgenesArray.121.S415 (N=1803)	465	8	vf_2_54282
allgenesArray.121.S415 (N=1803)	434	15	vf_2_54437
allgenesArray.121.S415 (N=1803)	535	31	vf_2_54444
allgenesArray.121.S415 (N=1803)	434	14	vf_2_54494
allgenesArray.121.S415 (N=1803)	476	8	vf_2_55004
allgenesArray.121.S415 (N=1803)	434	13	vf_2_55129
allgenesArray.121.S415 (N=1803)	544	23	vf_2_55267
allgenesArray.121.S415 (N=1803)	443	8	vf_2_55411
allgenesArray.121.S415 (N=1803)	558	17	vf_2_56300
allgenesArray.121.S415 (N=1803)	561	10	vf_2_56642
allgenesArray.121.S415 (N=1803)	516	18	vf_2_56865
allgenesArray.121.S415 (N=1803)	442	11	vf_2_57133
allgenesArray.121.S415 (N=1803)	461	17	ef_2_57256
allgenesArray.121.S415 (N=1803)	429	74	ef_2_57259
allgenesArray.121.S415 (N=1803)	446	16	vf_2_58068
allgenesArray.121.S415 (N=1803)	454	24	vf_2_58148
allgenesArray.121.S415 (N=1803)	451	15	vf_2_58519
allgenesArray.121.S415 (N=1803)	467	8	vf_2_58707
allgenesArray.121.S415 (N=1803)	511	26	vf_2_58763
allgenesArray.121.S415 (N=1803)	427	8	vf_2_59890
allgenesArray.121.S415 (N=1803)	464	10	vf_2_60151
allgenesArray.121.S415 (N=1803)	542	14	vf_2_60371
allgenesArray.121.S415 (N=1803)	434	10	vf_2_60949
allgenesArray.121.S415 (N=1803)	423	13	vf_2_61278
allgenesArray.121.S415 (N=1803)	684	22	vf_2_61479
allgenesArray.121.S415 (N=1803)	621	453	ef_2_61510
allgenesArray.121.S415 (N=1803)	517	21	vf_2_61551
allgenesArray.121.S415 (N=1803)	531	8	vf_2_61610
allgenesArray.121.S415 (N=1803)	453	13	vf_2_61932
allgenesArray.121.S415 (N=1803)	474	19	vf_2_62123
allgenesArray.121.S415 (N=1803)	419	13	vf_2_62168
allgenesArray.121.S415 (N=1803)	460	14	vf_2_62337
allgenesArray.121.S415 (N=1803)	441	20	vf_2_62373
allgenesArray.121.S415 (N=1803)	685	11	vf_2_62398
allgenesArray.121.S415 (N=1803)	621	13	vf_2_62417
allgenesArray.121.S415 (N=1803)	490	23	vf_2_62927
allgenesArray.121.S415 (N=1803)	500	17	vf_2_63487
allgenesArray.121.S415 (N=1803)	596	10	vf_2_63490
allgenesArray.121.S415 (N=1803)	538	15	vf_2_63564
allgenesArray.121.S415 (N=1803)	554	14	vf_2_63654
allgenesArray.121.S415 (N=1803)	470	12	vf_2_63776
allgenesArray.121.S415 (N=1803)	495	104	ef_2_63930
allgenesArray.121.S415 (N=1803)	458	16	vf_2_64048
allgenesArray.121.S415 (N=1803)	438	20	vf_2_64980
allgenesArray.121.S415 (N=1803)	425	10	vf_2_65393
allgenesArray.121.S415 (N=1803)	486	16	vf_2_65529
allgenesArray.121.S415 (N=1803)	593	8	vf_2_66142
allgenesArray.121.S415 (N=1803)	590	13	vf_2_66461
allgenesArray.121.S415 (N=1803)	843	14	vf_2_66563
allgenesArray.121.S415 (N=1803)	445	13	vf_2_66682
allgenesArray.121.S415 (N=1803)	618	14	vf_2_66805
allgenesArray.121.S415 (N=1803)	569	14	vf_2_67582
allgenesArray.121.S415 (N=1803)	550	14	vf_2_67623
allgenesArray.121.S415 (N=1803)	429	14	vf_2_67659
allgenesArray.121.S415 (N=1803)	566	14	vf_2_67700
allgenesArray.121.S415 (N=1803)	488	10	vf_2_67799
allgenesArray.121.S415 (N=1803)	470	23	vf_2_67987
allgenesArray.121.S415 (N=1803)	491	8	vf_2_68612
allgenesArray.121.S415 (N=1803)	523	12	vf_2_68755
allgenesArray.121.S415 (N=1803)	426	8	vf_2_69104
allgenesArray.121.S415 (N=1803)	436	23	vf_2_69108
allgenesArray.121.S415 (N=1803)	536	29	vf_2_69138
allgenesArray.121.S415 (N=1803)	422	35	vf_2_69433
allgenesArray.121.S415 (N=1803)	458	8	vf_2_69594
allgenesArray.121.S415 (N=1803)	465	10	vf_2_69721
allgenesArray.121.S415 (N=1803)	420	33	vf_2_69745
allgenesArray.121.S415 (N=1803)	530	11	vf_2_69765
allgenesArray.121.S415 (N=1803)	610	14	vf_2_69768
allgenesArray.121.S415 (N=1803)	608	18	vf_2_70697
allgenesArray.121.S415 (N=1803)	511	32	vf_2_70903
allgenesArray.121.S415 (N=1803)	446	8	vf_2_71184
allgenesArray.121.S415 (N=1803)	681	10	vf_2_71190
allgenesArray.121.S415 (N=1803)	462	13	vf_2_71272
allgenesArray.121.S415 (N=1803)	650	11	vf_2_71715
allgenesArray.121.S415 (N=1803)	467	18	vf_2_71892
allgenesArray.121.S415 (N=1803)	457	16	vf_2_72031
allgenesArray.121.S415 (N=1803)	459	21	vf_2_72171
allgenesArray.121.S415 (N=1803)	526	36	vf_2_72336
allgenesArray.121.S415 (N=1803)	475	20	vf_2_72887
allgenesArray.121.S415 (N=1803)	464	11	vf_2_73339
allgenesArray.121.S415 (N=1803)	468	26	vf_2_73705
allgenesArray.121.S415 (N=1803)	507	10	vf_2_73764
allgenesArray.121.S415 (N=1803)	476	8	vf_2_73831
allgenesArray.121.S415 (N=1803)	486	21	vf_2_73856
allgenesArray.121.S415 (N=1803)	431	21	vf_2_74035
allgenesArray.121.S415 (N=1803)	549	34	vf_2_74161
allgenesArray.121.S415 (N=1803)	561	12	vf_2_74458
allgenesArray.121.S415 (N=1803)	570	13	vf_2_74511
allgenesArray.121.S415 (N=1803)	422	33	ef_2_74778
allgenesArray.121.S415 (N=1803)	446	8	vf_2_74960
allgenesArray.121.S415 (N=1803)	422	16	vf_2_75129
allgenesArray.121.S415 (N=1803)	450	23	vf_2_75406
allgenesArray.121.S415 (N=1803)	466	60	vf_2_75464
allgenesArray.121.S415 (N=1803)	427	8	vf_2_75902
allgenesArray.121.S415 (N=1803)	484	14	vf_2_76065
allgenesArray.121.S415 (N=1803)	679	8	vf_2_76669
allgenesArray.121.S415 (N=1803)	558	13	vf_2_77206
allgenesArray.121.S415 (N=1803)	466	21	vf_2_77235
allgenesArray.121.S415 (N=1803)	446	12	vf_2_77421
allgenesArray.121.S415 (N=1803)	495	12	vf_2_77491
allgenesArray.121.S415 (N=1803)	462	15	vf_2_78224
allgenesArray.121.S415 (N=1803)	453	10	vf_3_12665
allgenesArray.121.S415 (N=1803)	519	8	vf_3_12701
allgenesArray.121.S415 (N=1803)	452	10	vf_3_12733
allgenesArray.121.S415 (N=1803)	507	13	vf_3_12801
allgenesArray.121.S415 (N=1803)	438	10	vf_3_12892
allgenesArray.121.S415 (N=1803)	447	18	vf_3_13189
allgenesArray.121.S415 (N=1803)	434	14	vf_3_13228
allgenesArray.121.S415 (N=1803)	450	13	vf_3_13312
allgenesArray.121.S415 (N=1803)	429	30	vf_3_13493
allgenesArray.121.S415 (N=1803)	439	8	vf_3_13720
allgenesArray.121.S415 (N=1803)	490	13	vf_3_13940
allgenesArray.121.S415 (N=1803)	459	8	vf_3_14093
allgenesArray.121.S415 (N=1803)	633	19	vf_3_14339
allgenesArray.121.S415 (N=1803)	540	12	vf_3_14343
allgenesArray.121.S415 (N=1803)	542	18	vf_3_14676
allgenesArray.121.S415 (N=1803)	427	8	vf_3_88787
allgenesArray.121.S415 (N=1803)	416	14	vf_3_88898
allgenesArray.121.S415 (N=1803)	502	15	vf_3_89064
allgenesArray.121.S415 (N=1803)	431	10	vf_3_89903
allgenesArray.121.S415 (N=1803)	544	14	vf_3_90079
allgenesArray.121.S415 (N=1803)	672	10	vf_3_90101
allgenesArray.121.S415 (N=1803)	466	12	vf_3_90475
allgenesArray.121.S415 (N=1803)	476	8	vf_3_90923
allgenesArray.121.S415 (N=1803)	602	18	vf_3_90943
allgenesArray.121.S415 (N=1803)	560	16	vf_3_91059
allgenesArray.121.S415 (N=1803)	543	10	vf_3_91495
allgenesArray.121.S415 (N=1803)	524	12	vf_3_116500
allgenesArray.121.S415 (N=1803)	435	6	vf_3_116720
allgenesArray.121.S415 (N=1803)	469	8	vf_3_117200
allgenesArray.121.S415 (N=1803)	540	14	vf_3_117223
allgenesArray.121.S415 (N=1803)	471	8	vf_3_117247
allgenesArray.121.S415 (N=1803)	420	15	vf_3_117457
allgenesArray.121.S415 (N=1803)	443	8	vf_3_117485
allgenesArray.121.S415 (N=1803)	460	15	vf_3_117488
allgenesArray.121.S415 (N=1803)	489	13	vf_3_117823
allgenesArray.121.S415 (N=1803)	488	8	vf_3_117949
allgenesArray.121.S415 (N=1803)	619	14	vf_3_118706
allgenesArray.121.S415 (N=1803)	486	12	vf_3_118939
allgenesArray.121.S415 (N=1803)	503	20	vf_3_118944
allgenesArray.121.S415 (N=1803)	551	8	vf_3_142466
allgenesArray.121.S415 (N=1803)	468	16	vf_3_142475
allgenesArray.121.S415 (N=1803)	524	10	vf_3_142536
allgenesArray.121.S415 (N=1803)	469	17	vf_3_142580
allgenesArray.121.S415 (N=1803)	454	8	vf_3_143120
allgenesArray.121.S415 (N=1803)	437	18	vf_3_143121
allgenesArray.121.S415 (N=1803)	532	19	vf_3_143342
allgenesArray.121.S415 (N=1803)	486	20	vf_3_143473
allgenesArray.121.S415 (N=1803)	475	76	vf_3_143480
allgenesArray.121.S415 (N=1803)	500	18	vf_3_143526
allgenesArray.121.S415 (N=1803)	604	12	vf_3_143530
allgenesArray.121.S415 (N=1803)	433	8	vf_3_143776
allgenesArray.121.S415 (N=1803)	419	15	vf_3_143925
allgenesArray.121.S415 (N=1803)	456	8	vf_3_143947
allgenesArray.121.S415 (N=1803)	563	14	vf_3_144056
allgenesArray.121.S415 (N=1803)	644	15	vf_3_144068
allgenesArray.121.S415 (N=1803)	429	14	vf_3_144594
allgenesArray.121.S415 (N=1803)	416	8	vf_3_8740
allgenesArray.121.S415 (N=1803)	486	8	vf_3_8743
allgenesArray.121.S415 (N=1803)	473	8	vf_3_9452
allgenesArray.121.S415 (N=1803)	505	11	vf_3_9804
allgenesArray.121.S415 (N=1803)	557	14	vf_3_9811
allgenesArray.121.S415 (N=1803)	671	8	vf_3_9843
allgenesArray.121.S415 (N=1803)	446	25	vf_3_10595
allgenesArray.121.S415 (N=1803)	492	11	vf_3_10931
allgenesArray.121.S415 (N=1803)	480	8	vf_3_18845
allgenesArray.121.S415 (N=1803)	462	11	vf_3_19156
allgenesArray.121.S415 (N=1803)	532	71	vf_3_19398
allgenesArray.121.S415 (N=1803)	458	13	vf_3_19470
allgenesArray.121.S415 (N=1803)	553	14	vf_3_19527
allgenesArray.121.S415 (N=1803)	501	26	vf_3_20266
allgenesArray.121.S415 (N=1803)	551	17	vf_3_20627
allgenesArray.121.S415 (N=1803)	481	23	vf_3_20797
allgenesArray.121.S415 (N=1803)	444	13	vf_3_20942
allgenesArray.121.S415 (N=1803)	508	24	vf_3_21004
allgenesArray.121.S415 (N=1803)	519	8	vf_3_39190
allgenesArray.121.S415 (N=1803)	536	27	vf_3_39464
allgenesArray.121.S415 (N=1803)	540	10	vf_3_39793
allgenesArray.121.S415 (N=1803)	586	23	vf_3_40144
allgenesArray.121.S415 (N=1803)	438	15	vf_3_40405
allgenesArray.121.S415 (N=1803)	486	10	vf_3_40776
allgenesArray.121.S415 (N=1803)	531	10	vf_3_41190
allgenesArray.121.S415 (N=1803)	459	8	vf_3_66175
allgenesArray.121.S415 (N=1803)	499	14	vf_3_66318
allgenesArray.121.S415 (N=1803)	425	18	vf_3_66447
allgenesArray.121.S415 (N=1803)	473	12	vf_3_66930
allgenesArray.121.S415 (N=1803)	431	10	vf_3_68056
allgenesArray.121.S415 (N=1803)	437	52	vf_3_68122
allgenesArray.121.S415 (N=1803)	423	16	vf_3_68253
allgenesArray.121.S415 (N=1803)	449	31	vf_3_83381
allgenesArray.121.S415 (N=1803)	439	27	vf_3_83469
allgenesArray.121.S415 (N=1803)	485	20	vf_3_83488
allgenesArray.121.S415 (N=1803)	422	8	vf_3_83541
allgenesArray.121.S415 (N=1803)	519	12	vf_3_83587
allgenesArray.121.S415 (N=1803)	504	8	vf_3_83649
allgenesArray.121.S415 (N=1803)	496	11	vf_3_84063
allgenesArray.121.S415 (N=1803)	448	8	vf_3_84256
allgenesArray.121.S415 (N=1803)	552	23	vf_3_84281
allgenesArray.121.S415 (N=1803)	727	23	vf_3_84304
allgenesArray.121.S415 (N=1803)	488	10	vf_3_84351
allgenesArray.121.S415 (N=1803)	545	21	vf_3_84795
allgenesArray.121.S415 (N=1803)	525	16	vf_3_84798
allgenesArray.121.S415 (N=1803)	458	36	vf_3_85318
allgenesArray.121.S415 (N=1803)	418	17	vf_3_85367
allgenesArray.121.S415 (N=1803)	481	21	vf_3_85563
allgenesArray.121.S415 (N=1803)	447	17	vf_3_85755
allgenesArray.121.S415 (N=1803)	567	26	vf_3_86717
allgenesArray.121.S415 (N=1803)	425	11	vf_3_87177
allgenesArray.121.S415 (N=1803)	422	34	vf_3_87215
allgenesArray.121.S415 (N=1803)	448	54	vf_3_87598
allgenesArray.121.S415 (N=1803)	445	16	vf_3_87931
allgenesArray.121.S415 (N=1803)	480	116	vf_3_87960
allgenesArray.121.S415 (N=1803)	839	15	vf_3_88084
allgenesArray.121.S415 (N=1803)	473	15	vf_3_88171
allgenesArray.121.S415 (N=1803)	415	12	vf_3_88427
allgenesArray.121.S415 (N=1803)	442	17	vf_3_88432
allgenesArray.121.S415 (N=1803)	473	24	vf_3_88433
allgenesArray.121.S415 (N=1803)	456	51	vf_3_88458
allgenesArray.121.S415 (N=1803)	439	15	vf_3_88677
allgenesArray.121.S415 (N=1803)	629	12	vf_3_88741
allgenesArray.121.S415 (N=1803)	433	12	vf_3_92212
allgenesArray.121.S415 (N=1803)	551	32	vf_3_92250
allgenesArray.121.S415 (N=1803)	475	19	vf_3_92555
allgenesArray.121.S415 (N=1803)	435	14	vf_3_92836
allgenesArray.121.S415 (N=1803)	494	23	vf_3_92977
allgenesArray.121.S415 (N=1803)	424	18	vf_3_93181
allgenesArray.121.S415 (N=1803)	521	17	vf_3_93770
allgenesArray.121.S415 (N=1803)	882	10	vf_3_93797
allgenesArray.121.S415 (N=1803)	444	10	vf_3_93827
allgenesArray.121.S415 (N=1803)	441	8	vf_3_94218
allgenesArray.121.S415 (N=1803)	471	8	vf_3_94220
allgenesArray.121.S415 (N=1803)	584	13	vf_3_94646
allgenesArray.121.S415 (N=1803)	435	17	vf_3_94682
allgenesArray.121.S415 (N=1803)	468	151	ef_3_94744
allgenesArray.121.S415 (N=1803)	420	8	vf_3_95623
allgenesArray.121.S415 (N=1803)	503	13	vf_3_95646
allgenesArray.121.S415 (N=1803)	454	12	vf_3_95674
allgenesArray.121.S415 (N=1803)	463	29	vf_3_95677
allgenesArray.121.S415 (N=1803)	452	20	vf_3_96026
allgenesArray.121.S415 (N=1803)	433	8	vf_3_96776
allgenesArray.121.S415 (N=1803)	427	12	vf_3_96953
allgenesArray.121.S415 (N=1803)	548	10	vf_3_97172
allgenesArray.121.S415 (N=1803)	420	42	vf_3_97284
allgenesArray.121.S415 (N=1803)	485	15	vf_3_97303
allgenesArray.121.S415 (N=1803)	555	14	vf_3_97326
allgenesArray.121.S415 (N=1803)	572	8	vf_3_97401
allgenesArray.121.S415 (N=1803)	607	16	vf_3_97488
allgenesArray.121.S415 (N=1803)	591	21	vf_3_97514
allgenesArray.121.S415 (N=1803)	430	12	vf_3_97573
allgenesArray.121.S415 (N=1803)	462	13	vf_3_97872
allgenesArray.121.S415 (N=1803)	561	15	vf_3_97930
allgenesArray.121.S415 (N=1803)	518	12	vf_3_98091
allgenesArray.121.S415 (N=1803)	424	34	vf_3_98316
allgenesArray.121.S415 (N=1803)	460	16	vf_3_98370
