chromosome	start	end	id	score@@peak	strand
chr1	10340739	10340807	ss_153254	-2.62346@@10340750	+
chr1	10372040	10372092	ss_153276	-3.33614@@10372072	+
chr1	10372584	10372664	ss_153277	-2.62346@@10372608	+
chr1	10373073	10373154	ss_153280	-2.62346@@10373080	+
chr1	10375997	10376048	ss_153284	-1.27155@@10375997	+
chr1	10377704	10377816	ss_153297	-3.33614@@10377769	+
chr1	10387993	10388082	ss_153303	-3.59488@@10388020	+
chr1	10388299	10388352	ss_153305	-1.27155@@10388299	+
chr1	10425395	10425447	ss_153327	-1.27155@@10425395	+
chr1	10434921	10434972	ss_153347	-3.02203@@10434921	+
chr1	10438177	10438260	ss_153353	-2.62346@@10438212	+
chr1	10438386	10438438	ss_153355	-3.02203@@10438388	+
chr1	10439217	10439290	ss_153357	-1.27155@@10439217	+
chr1	10447761	10447867	ss_153367	-3.48283@@10447824	+
chr1	10463520	10463582	ss_153382	-1.27155@@10463520	+
chr1	10465664	10465727	ss_153389	-3.33614@@10465686	+
chr1	10466505	10466566	ss_153393	-2.08273@@10466505	+
chr1	10468600	10468670	ss_153398	-3.02203@@10468650	+
chr1	10469420	10469477	ss_153406	-3.59488@@10469450	+
chr1	10492427	10492515	ss_153448	-3.02203@@10492444	+
chr1	10493808	10493874	ss_153458	-3.16756@@10493848	+
chr1	10494124	10494215	ss_153461	-3.59488@@10494124	+
chr1	10495316	10495374	ss_153467	-2.08273@@10495316	+
chr1	10495811	10495869	ss_153469	-2.08273@@10495812	+
chr1	10497159	10497209	ss_153471	-1.27155@@10497159	+
chr1	10514428	10514481	ss_153486	-1.27155@@10514428	+
chr1	10537740	10537807	ss_153493	-2.08273@@10537740	+
chr1	10573050	10573117	ss_153513	-3.02203@@10573057	+
chr1	10596851	10596942	ss_153528	-3.02203@@10596886	+
chr1	10625269	10625334	ss_153535	-3.02203@@10625296	+
chr1	10625962	10626022	ss_153540	-2.08273@@10625986	+
chr1	10626669	10626722	ss_153544	-2.62346@@10626680	+
chr1	10626796	10626849	ss_153545	-3.59488@@10626798	+
chr1	10651208	10651301	ss_153557	-3.02203@@10651255	+
chr1	10655033	10655086	ss_153559	-3.59488@@10655033	+
chr1	10658690	10658745	ss_153577	-3.02203@@10658692	+
chr1	10673090	10673180	ss_153583	-3.59488@@10673107	+
chr1	10673605	10673662	ss_153584	-2.62346@@10673610	+
chr1	10673862	10673936	ss_153585	-2.62346@@10673862	+
chr1	10674852	10674910	ss_153587	-3.02203@@10674852	+
chr1	10682650	10682735	ss_153607	-3.33614@@10682657	+
chr1	10682829	10682899	ss_153609	-2.62346@@10682829	+
chr1	10716208	10716287	ss_153619	-3.59488@@10716229	+
chr1	10722452	10722537	ss_153644	-1.27155@@10722452	+
chr1	10722809	10722920	ss_153647	-2.09362@@10722875	+
chr1	10723213	10723265	ss_153651	-3.59488@@10723213	+
chr1	10731003	10731069	ss_153664	-1.27155@@10731003	+
chr1	10733265	10733366	ss_153675	-3.33614@@10733343	+
chr1	10736081	10736147	ss_153692	-1.27155@@10736081	+
chr1	10737343	10737393	ss_153701	-2.62346@@10737368	+
chr1	10738832	10738886	ss_153708	-3.02203@@10738851	+
chr1	10739397	10739447	ss_153710	-2.08273@@10739399	+
chr1	10742392	10742447	ss_153717	-3.02203@@10742392	+
chr1	10744411	10744493	ss_153726	-3.33614@@10744438	+
chr1	10745713	10745773	ss_153727	-2.37645@@10745745	+
chr1	10747056	10747182	ss_153733	-3.33614@@10747127	+
chr1	10753793	10753866	ss_153746	-2.62346@@10753793	+
chr1	10755091	10755146	ss_153749	-1.72368@@10755091	+
chr1	10755346	10755399	ss_153751	-3.33614@@10755347	+
chr1	10760239	10760309	ss_153761	-2.62346@@10760246	+
chr1	10761019	10761167	ss_153770	-3.02203@@10761098	+
chr1	10766315	10766369	ss_153789	-2.62346@@10766346	+
chr1	10768290	10768358	ss_153795	-3.02203@@10768321	+
chr1	10768369	10768443	ss_153796	-1.27155@@10768369	+
chr1	10770264	10770314	ss_153808	-1.27155@@10770264	+
chr1	10778376	10778426	ss_153811	-3.02203@@10778376	+
chr1	10779960	10780034	ss_153816	-2.08273@@10779960	+
chr1	10780069	10780124	ss_153817	-2.08273@@10780069	+
chr1	10790676	10790755	ss_153847	-3.0895@@10790740	+
chr1	10791439	10791513	ss_153853	-2.08273@@10791439	+
chr1	10792420	10792494	ss_153857	-3.02203@@10792420	+
chr1	10792528	10792602	ss_153858	-2.08273@@10792528	+
chr1	10797676	10797727	ss_153859	-2.62346@@10797676	+
chr1	10811368	10811420	ss_153864	-3.02203@@10811400	+
chr1	10816145	10816269	ss_153886	-3.13306@@10816163	+
chr1	10828786	10828851	ss_153893	-2.62346@@10828799	+
chr1	10829146	10829234	ss_153895	-2.08273@@10829146	+
chr1	10840638	10840690	ss_153912	-2.62346@@10840638	+
chr1	10848224	10848280	ss_153933	-2.08273@@10848224	+
chr1	10849424	10849532	ss_153938	-3.33614@@10849477	+
chr1	10849689	10849758	ss_153940	-3.33614@@10849697	+
chr1	10850148	10850220	ss_153944	-3.33614@@10850173	+
chr1	10856990	10857054	ss_153954	-3.59488@@10856996	+
chr1	10862731	10862815	ss_153969	-3.33614@@10862733	+
chr1	10884569	10884620	ss_153997	-3.59488@@10884588	+
chr1	10885204	10885266	ss_154001	-3.59488@@10885228	+
chr1	10920127	10920178	ss_154037	-3.59488@@10920160	+
chr1	10933412	10933462	ss_154050	-3.02203@@10933412	+
chr1	10960947	10961004	ss_154058	-3.59488@@10960953	+
chr1	10962193	10962259	ss_154062	-2.62346@@10962225	+
chr1	10967244	10967309	ss_154069	-2.08273@@10967244	+
chr1	10967320	10967376	ss_154070	-3.33614@@10967325	+
chr1	10967922	10967984	ss_154072	-1.27155@@10967922	+
chr1	10968228	10968280	ss_154073	-2.08273@@10968228	+
chr1	10971044	10971097	ss_154075	-3.02203@@10971044	+
chr1	10975602	10975667	ss_154080	-3.59488@@10975660	+
chr1	10980407	10980535	ss_154083	-3.59488@@10980478	+
chr1	10994588	10994639	ss_154088	-1.27155@@10994588	+
chr1	10994804	10994888	ss_154090	-2.62346@@10994852	+
chr1	10996004	10996065	ss_154095	-3.33614@@10996044	+
chr1	10998087	10998139	ss_154097	-2.08273@@10998087	+
chr1	11084972	11085026	ss_154127	-3.59488@@11084980	+
chr1	11087818	11087873	ss_154135	-3.33614@@11087827	+
chr1	11117999	11118049	ss_154145	-2.62346@@11117999	+
chr1	11121077	11121139	ss_154153	-3.02203@@11121105	+
chr1	11121525	11121599	ss_154156	-2.08273@@11121525	+
chr1	11122292	11122366	ss_154160	-1.27155@@11122292	+
chr1	11134909	11134969	ss_154177	-2.08273@@11134909	+
chr1	11140901	11140966	ss_154181	-3.33614@@11140928	+
chr1	11141271	11141345	ss_154185	-3.33614@@11141295	+
chr1	11142479	11142533	ss_154192	-1.27155@@11142479	+
chr1	11146855	11146907	ss_154211	-3.59488@@11146855	+
chr1	11157279	11157402	ss_154214	-3.02203@@11157380	+
chr1	11158151	11158203	ss_154217	-2.08273@@11158151	+
chr1	11164668	11164742	ss_154221	-2.08273@@11164668	+
chr1	11181765	11181847	ss_154226	-3.33614@@11181781	+
chr1	11184011	11184066	ss_154240	-2.08273@@11184033	+
chr1	11184317	11184385	ss_154243	-2.08273@@11184341	+
chr1	11184581	11184645	ss_154245	-1.27155@@11184581	+
chr1	11189124	11189184	ss_154249	-2.08273@@11189124	+
chr1	11195434	11195503	ss_154260	-2.62346@@11195460	+
chr1	11196003	11196067	ss_154263	-2.62346@@11196003	+
chr1	11214071	11214130	ss_154272	-3.02203@@11214110	+
chr1	11222165	11222232	ss_154278	-2.08273@@11222165	+
chr1	11229004	11229068	ss_154280	-2.70878@@11229008	+
chr1	11232408	11232468	ss_154284	-2.08273@@11232408	+
chr1	11251622	11251676	ss_154301	-3.59488@@11251639	+
chr1	11252406	11252466	ss_154306	-2.76727@@11252433	+
chr1	11253677	11253731	ss_154316	-1.27155@@11253677	+
chr1	11267208	11267258	ss_154330	-2.08273@@11267208	+
chr1	11270207	11270267	ss_154335	-3.02203@@11270218	+
chr1	11272681	11272748	ss_154339	-1.27155@@11272681	+
chr1	11311705	11311759	ss_154346	-3.59488@@11311752	+
chr1	11311892	11311968	ss_154347	-2.62346@@11311903	+
chr1	11350120	11350176	ss_154353	-2.08273@@11350120	+
chr1	11357316	11357389	ss_154358	-2.08273@@11357316	+
chr1	11359943	11360006	ss_154360	-3.59488@@11359969	+
chr1	11360895	11360961	ss_154370	-2.62346@@11360895	+
chr1	11361208	11361286	ss_154372	-1.27155@@11361208	+
chr1	11376763	11376814	ss_154395	-2.62346@@11376763	+
chr1	11377876	11377949	ss_154396	-2.08273@@11377876	+
chr1	11392013	11392069	ss_154402	-3.42191@@11392062	+
chr1	11392407	11392457	ss_154404	-1.27155@@11392407	+
chr1	11396803	11396908	ss_154412	-2.62346@@11396803	+
chr1	11398247	11398312	ss_154422	-3.02203@@11398247	+
chr1	11399508	11399563	ss_154432	-2.08273@@11399508	+
chr1	11399588	11399674	ss_154433	-3.33614@@11399598	+
chr1	11424457	11424509	ss_154442	-2.62346@@11424481	+
chr1	11426368	11426426	ss_154447	-3.59488@@11426395	+
chr1	11432048	11432100	ss_154460	-2.83594@@11432066	+
chr1	11437806	11437871	ss_154481	-3.02203@@11437806	+
chr1	11438936	11438992	ss_154487	-2.08273@@11438936	+
chr1	11439952	11440017	ss_154494	-1.27155@@11439952	+
chr1	11447836	11447902	ss_154496	-1.27155@@11447836	+
chr1	11449352	11449417	ss_154498	-2.62346@@11449365	+
chr1	11449573	11449638	ss_154499	-1.27155@@11449573	+
chr1	11458141	11458197	ss_154530	-3.02203@@11458144	+
chr1	11462759	11462824	ss_154549	-2.08273@@11462759	+
chr1	11467616	11467673	ss_154562	-3.33614@@11467657	+
chr1	11467934	11468002	ss_154564	-2.71207@@11467943	+
chr1	11468833	11468899	ss_154572	-2.56939@@11468844	+
chr1	11472530	11472594	ss_154578	-2.08273@@11472530	+
chr1	11530505	11530566	ss_154620	-3.02203@@11530523	+
chr1	11552890	11552948	ss_154655	-3.02203@@11552890	+
chr1	11553892	11553963	ss_154662	-2.62346@@11553919	+
chr1	11554524	11554588	ss_154666	-2.62346@@11554535	+
chr1	11567572	11567625	ss_154683	-3.33614@@11567572	+
chr1	11569643	11569702	ss_154698	-2.62346@@11569665	+
chr1	11607985	11608036	ss_154719	-2.08273@@11607985	+
chr1	11609571	11609657	ss_154729	-3.02203@@11609611	+
chr1	11612195	11612268	ss_154731	-3.33614@@11612231	+
chr1	11613825	11613955	ss_154741	-3.59488@@11613934	+
chr1	11614336	11614417	ss_154746	-3.02203@@11614399	+
chr1	11614765	11614819	ss_154749	-2.62346@@11614792	+
chr1	11615102	11615156	ss_154753	-2.62346@@11615130	+
chr1	11615488	11615561	ss_154755	-2.08273@@11615488	+
chr1	11640308	11640368	ss_154768	-1.27155@@11640308	+
chr1	11653592	11653692	ss_154778	-2.08273@@11653618	+
chr1	11675239	11675299	ss_154799	-2.08273@@11675255	+
chr1	11677877	11677951	ss_154802	-2.08273@@11677877	+
chr1	11682981	11683055	ss_154808	-2.08273@@11682981	+
chr1	11695134	11695195	ss_154826	-1.27155@@11695134	+
chr1	11695249	11695319	ss_154827	-2.08273@@11695249	+
chr1	11695489	11695549	ss_154828	-2.62346@@11695516	+
chr1	11697550	11697605	ss_154841	-2.08273@@11697553	+
chr1	11697837	11697892	ss_154843	-1.33732@@11697872	+
chr1	11777306	11777403	ss_154885	-2.62346@@11777342	+
chr1	11785379	11785429	ss_154899	-2.08273@@11785379	+
chr1	11798348	11798423	ss_154905	-2.08273@@11798388	+
chr1	11827904	11827961	ss_154912	-2.62346@@11827907	+
chr1	11827991	11828063	ss_154913	-1.27155@@11827991	+
chr1	11828092	11828171	ss_154914	-3.59488@@11828098	+
chr1	11829429	11829514	ss_154927	-2.62346@@11829429	+
chr1	11845884	11845947	ss_154939	-3.59488@@11845884	+
chr1	11846258	11846318	ss_154940	-2.08273@@11846258	+
chr1	11858906	11858994	ss_154948	-3.33614@@11858944	+
chr1	11882079	11882139	ss_154965	-3.59488@@11882110	+
chr1	11882798	11882857	ss_154971	-3.02203@@11882798	+
chr1	11883925	11883975	ss_154979	-3.02203@@11883935	+
chr1	11884809	11884895	ss_154984	-3.02203@@11884853	+
chr1	11911720	11911774	ss_154996	-1.27155@@11911720	+
chr1	11912572	11912674	ss_155005	-3.59488@@11912630	+
chr1	11913887	11913953	ss_155013	-3.02203@@11913887	+
chr1	11929228	11929279	ss_155021	-3.02203@@11929244	+
chr1	11929669	11929721	ss_155023	-3.59488@@11929695	+
chr1	11940363	11940423	ss_155034	-1.27155@@11940363	+
chr1	11956348	11956422	ss_155040	-3.33614@@11956348	+
chr1	11956459	11956534	ss_155041	-3.02203@@11956499	+
chr1	11966477	11966551	ss_155047	-3.59488@@11966517	+
chr1	11989300	11989351	ss_155064	-1.27155@@11989300	+
chr1	12007465	12007534	ss_155071	-2.62346@@12007495	+
chr1	12011448	12011521	ss_155078	-3.02203@@12011508	+
chr1	12011864	12011916	ss_155081	-2.62346@@12011864	+
chr1	12023822	12023895	ss_155092	-3.02203@@12023882	+
chr1	12024569	12024634	ss_155098	-3.33614@@12024618	+
chr1	12027259	12027309	ss_155102	-3.59488@@12027269	+
chr1	12027765	12027872	ss_155106	-3.02203@@12027870	+
chr1	12027910	12027969	ss_155107	-2.08273@@12027910	+
chr1	12047260	12047353	ss_155123	-3.02203@@12047279	+
chr1	12047694	12047752	ss_155124	-1.27155@@12047694	+
chr1	12048239	12048297	ss_155125	-2.08273@@12048253	+
chr1	12052846	12052914	ss_155137	-2.08273@@12052846	+
chr1	12065864	12065988	ss_155143	-3.59488@@12065881	+
chr1	12066709	12066764	ss_155144	-1.27155@@12066709	+
chr1	12074500	12074552	ss_155150	-2.08273@@12074507	+
chr1	12074796	12074848	ss_155154	-3.33614@@12074805	+
chr1	12075133	12075186	ss_155155	-2.62346@@12075145	+
chr1	12086230	12086331	ss_155163	-3.02203@@12086257	+
chr1	12086524	12086618	ss_155164	-2.62346@@12086559	+
chr1	12091272	12091324	ss_155165	-2.08273@@12091283	+
chr1	12095916	12095974	ss_155181	-3.33614@@12095942	+
chr1	12120007	12120062	ss_155186	-2.08273@@12120018	+
chr1	12122231	12122378	ss_155190	-3.33614@@12122286	+
chr1	12144619	12144678	ss_155196	-2.62346@@12144644	+
chr1	12145418	12145480	ss_155203	-2.62346@@12145418	+
chr1	12146996	12147070	ss_155210	-1.27155@@12146996	+
chr1	12177998	12178054	ss_155235	-2.08273@@12177998	+
chr1	12178555	12178630	ss_155238	-3.02203@@12178601	+
chr1	12181791	12181850	ss_155245	-2.62346@@12181791	+
chr1	12205496	12205550	ss_155266	-3.33614@@12205496	+
chr1	12206494	12206552	ss_155269	-2.08273@@12206494	+
chr1	12207110	12207176	ss_155271	-2.62346@@12207110	+
chr1	12207382	12207433	ss_155273	-1.27155@@12207382	+
chr1	12207636	12207686	ss_155274	-2.08273@@12207647	+
chr1	12208322	12208372	ss_155276	-3.59488@@12208338	+
chr1	12208772	12208834	ss_155278	-2.08273@@12208772	+
chr1	12242095	12242171	ss_155283	-3.59488@@12242099	+
chr1	12243563	12243621	ss_155286	-2.62346@@12243592	+
chr1	12243918	12243974	ss_155287	-3.59488@@12243939	+
chr1	12258840	12258897	ss_155300	-2.62346@@12258840	+
chr1	12259128	12259210	ss_155301	-3.47121@@12259164	+
chr1	12262077	12262198	ss_155309	-3.33614@@12262162	+
chr1	12269263	12269314	ss_155324	-2.62346@@12269263	+
chr1	12351771	12351829	ss_155341	-2.62346@@12351771	+
chr1	12354170	12354257	ss_155353	-2.62346@@12354196	+
chr1	12354767	12354824	ss_155357	-3.02203@@12354780	+
chr1	12356066	12356139	ss_155362	-3.02203@@12356079	+
chr1	12356831	12356900	ss_155365	-3.59488@@12356897	+
chr1	12387191	12387262	ss_155398	-3.23868@@12387229	+
chr1	12419195	12419257	ss_155405	-3.33614@@12419229	+
chr1	12419358	12419447	ss_155407	-3.02203@@12419406	+
chr1	12430963	12431048	ss_155434	-3.59488@@12430967	+
chr1	12431659	12431717	ss_155437	-2.08273@@12431659	+
chr1	12431783	12431833	ss_155438	-1.27155@@12431783	+
chr1	12432319	12432386	ss_155439	-3.02203@@12432319	+
chr1	12433122	12433174	ss_155447	-2.08273@@12433122	+
chr1	12437831	12437883	ss_155451	-1.27155@@12437831	+
chr1	12442686	12442744	ss_155463	-2.62346@@12442686	+
chr1	12442924	12442994	ss_155465	-3.59488@@12442959	+
chr1	12453001	12453076	ss_155487	-1.27155@@12453001	+
chr1	12456762	12456865	ss_155496	-3.59488@@12456829	+
chr1	12456904	12456961	ss_155497	-2.62346@@12456912	+
chr1	12458670	12458747	ss_155500	-3.02203@@12458693	+
chr1	12462704	12462760	ss_155517	-2.62346@@12462738	+
chr1	12473472	12473526	ss_155522	-3.02203@@12473481	+
chr1	12473563	12473637	ss_155523	-2.08273@@12473563	+
chr1	12486623	12486687	ss_155532	-3.33614@@12486642	+
chr1	12487391	12487444	ss_155533	-1.27155@@12487391	+
chr1	12490986	12491043	ss_155543	-3.02203@@12490986	+
chr1	12491546	12491653	ss_155545	-3.33614@@12491584	+
chr1	12504260	12504316	ss_155548	-1.27155@@12504260	+
chr1	12504702	12504806	ss_155550	-3.02203@@12504750	+
chr1	12504971	12505053	ss_155552	-3.59488@@12504995	+
chr1	12505961	12506012	ss_155559	-1.27155@@12505961	+
chr1	12523510	12523583	ss_155583	-3.59488@@12523517	+
chr1	12531459	12531510	ss_155596	-2.08273@@12531459	+
chr1	12531740	12531884	ss_155598	-2.62346@@12531812	+
chr1	12532826	12532913	ss_155601	-2.62346@@12532877	+
chr1	12533418	12533476	ss_155602	-1.27155@@12533418	+
chr1	12534452	12534534	ss_155606	-3.42755@@12534468	+
chr1	12537100	12537157	ss_155615	-3.02203@@12537100	+
chr1	12537577	12537666	ss_155616	-3.59488@@12537593	+
chr1	12538665	12538716	ss_155621	-3.59488@@12538667	+
chr1	12538945	12538998	ss_155624	-3.02203@@12538963	+
chr1	12545227	12545293	ss_155632	-3.02203@@12545233	+
chr1	12545354	12545468	ss_155633	-3.33614@@12545417	+
chr1	12550838	12550908	ss_155636	-2.08273@@12550838	+
chr1	12582233	12582297	ss_155655	-3.33614@@12582281	+
chr1	12600825	12600892	ss_155678	-1.72368@@12600825	+
chr1	12685713	12685779	ss_155713	-2.08273@@12685713	+
chr1	12747605	12747674	ss_155733	-1.27155@@12747605	+
chr1	12751314	12751376	ss_155739	-3.33614@@12751316	+
chr1	12840590	12840696	ss_155750	-3.33614@@12840671	+
chr1	12840930	12840987	ss_155754	-2.62346@@12840930	+
chr1	12841024	12841122	ss_155755	-3.33614@@12841077	+
chr1	12841201	12841275	ss_155756	-3.33614@@12841227	+
chr1	12841968	12842055	ss_155763	-2.62346@@12842019	+
chr1	12842432	12842487	ss_155767	-2.08273@@12842432	+
chr1	12842992	12843046	ss_155770	-3.23868@@12843010	+
chr1	12844474	12844561	ss_155783	-3.38256@@12844555	+
chr1	12852415	12852469	ss_155801	-3.02203@@12852415	+
chr1	12852573	12852677	ss_155802	-2.08273@@12852617	+
chr1	12852904	12852973	ss_155803	-3.33614@@12852934	+
chr1	12868642	12868723	ss_155818	-3.59488@@12868675	+
chr1	12872030	12872104	ss_155820	-1.27155@@12872030	+
chr1	12878535	12878609	ss_155821	-1.27155@@12878535	+
chr1	12891391	12891447	ss_155827	-2.62346@@12891434	+
chr1	12891803	12891853	ss_155830	-2.08273@@12891812	+
chr1	12909803	12909861	ss_155844	-3.59488@@12909812	+
chr1	12913173	12913279	ss_155864	-3.33614@@12913263	+
chr1	12913424	12913515	ss_155865	-3.02203@@12913442	+
chr1	12978457	12978549	ss_155879	-3.02203@@12978507	+
chr1	12986786	12986836	ss_155885	-2.62346@@12986786	+
chr1	13026955	13027038	ss_155905	-3.02203@@13027009	+
chr1	13031026	13031129	ss_155910	-3.33614@@13031055	+
chr1	13061861	13061911	ss_155925	-2.08273@@13061884	+
chr1	13063000	13063080	ss_155932	-3.47121@@13063020	+
chr1	13071930	13072005	ss_155939	-3.59488@@13071954	+
chr1	13073039	13073110	ss_155942	-3.02203@@13073070	+
chr1	13079524	13079578	ss_155957	-3.33614@@13079553	+
chr1	13096942	13097017	ss_155964	-2.62346@@13096964	+
chr1	13145635	13145688	ss_155978	-1.27155@@13145635	+
chr1	13156962	13157019	ss_155986	-3.33614@@13156991	+
chr1	13193652	13193702	ss_156003	-1.27155@@13193652	+
chr1	13195086	13195170	ss_156010	-2.08273@@13195086	+
chr1	13196273	13196336	ss_156019	-2.08273@@13196273	+
chr1	13196480	13196538	ss_156021	-2.62346@@13196522	+
chr1	13197528	13197585	ss_156030	-1.27155@@13197528	+
chr1	13197885	13197972	ss_156031	-3.02203@@13197898	+
chr1	13205635	13205698	ss_156035	-3.33614@@13205639	+
chr1	13206129	13206183	ss_156038	-2.08273@@13206129	+
chr1	13206918	13206977	ss_156039	-1.27155@@13206918	+
chr1	13207643	13207745	ss_156043	-3.33614@@13207675	+
chr1	13210222	13210349	ss_156060	-2.62346@@13210296	+
chr1	13225243	13225304	ss_156065	-1.27155@@13225243	+
chr1	13226600	13226753	ss_156075	-3.33614@@13226643	+
chr1	13227024	13227127	ss_156077	-3.02203@@13227095	+
chr1	13529528	13529580	ss_156154	-1.27155@@13529528	+
chr1	13533666	13533716	ss_156155	-1.27155@@13533666	+
chr1	13536432	13536494	ss_156173	-3.02203@@13536450	+
chr1	13539549	13539606	ss_156192	-2.69597@@13539594	+
chr1	13540182	13540233	ss_156197	-3.59488@@13540198	+
chr1	13542285	13542338	ss_156214	-2.62346@@13542318	+
chr1	13542944	13543074	ss_156223	-2.78934@@13542978	+
chr1	13543404	13543473	ss_156227	-2.9095@@13543466	+
chr1	13543860	13543914	ss_156232	-1.27155@@13543860	+
chr1	13550281	13550364	ss_156234	-3.59488@@13550355	+
chr1	13641201	13641253	ss_156284	-3.02203@@13641245	+
chr1	13642390	13642459	ss_156290	-3.33614@@13642441	+
chr1	13642937	13642989	ss_156292	-2.62346@@13642938	+
chr1	13670124	13670211	ss_156299	-3.33614@@13670183	+
chr1	13670583	13670638	ss_156304	-3.59488@@13670602	+
chr1	13673896	13673964	ss_156325	-2.08273@@13673896	+
chr1	13983505	13983579	ss_156389	-2.08273@@13983505	+
chr1	14025441	14025510	ss_156402	-2.62346@@14025449	+
chr1	14159128	14159192	ss_156432	-3.02203@@14159185	+
chr1	14159458	14159508	ss_156434	-1.27155@@14159458	+
chr1	14161599	14161649	ss_156455	-2.08273@@14161599	+
chr1	15725381	15725455	ss_156563	-1.27155@@15725381	+
chr1	15926281	15926353	ss_156614	-3.59488@@15926345	+
chr1	15926923	15926989	ss_156618	-3.59488@@15926965	+
chr1	15927484	15927538	ss_156622	-2.08273@@15927484	+
chr1	15929840	15929930	ss_156636	-2.08273@@15929874	+
chr1	15934858	15934909	ss_156652	-3.02203@@15934871	+
chr1	15973870	15973926	ss_156668	-3.02203@@15973907	+
chr1	15978513	15978565	ss_156703	-3.02203@@15978537	+
chr1	16234861	16234915	ss_156782	-3.02203@@16234862	+
chr1	16263824	16263891	ss_156790	-3.02203@@16263827	+
chr1	16264384	16264462	ss_156795	-3.59488@@16264401	+
chr1	16412486	16412543	ss_156854	-2.08273@@16412486	+
chr1	16468744	16468797	ss_156880	-3.33614@@16468744	+
chr1	16470916	16470968	ss_156896	-2.62346@@16470916	+
chr1	16471409	16471483	ss_156897	-1.27155@@16471409	+
chr1	16482104	16482184	ss_156916	-2.62346@@16482154	+
chr1	16484380	16484437	ss_156925	-3.02203@@16484392	+
chr1	16484676	16484781	ss_156926	-3.59488@@16484738	+
chr1	16654471	16654532	ss_157018	-2.08273@@16654471	+
chr1	16783770	16783835	ss_157066	-1.27155@@16783770	+
chr1	16785360	16785416	ss_157071	-1.27155@@16785360	+
chr1	16787339	16787400	ss_157076	-3.02203@@16787365	+
chr1	16795340	16795414	ss_157080	-3.33614@@16795340	+
chr1	16795471	16795549	ss_157082	-3.33614@@16795521	+
chr1	16795674	16795737	ss_157083	-3.02203@@16795683	+
chr1	16796028	16796086	ss_157086	-1.27155@@16796028	+
chr1	16871774	16871830	ss_157102	-3.02203@@16871807	+
chr1	16888377	16888442	ss_157125	-3.33614@@16888381	+
chr1	16888544	16888638	ss_157126	-3.33614@@16888550	+
chr1	16889078	16889130	ss_157128	-3.18741@@16889102	+
chr1	16894532	16894586	ss_157140	-1.27155@@16894532	+
chr1	16894933	16894988	ss_157144	-2.62346@@16894933	+
chr1	16895109	16895168	ss_157146	-3.02203@@16895111	+
chr1	16895881	16895949	ss_157150	-3.03654@@16895915	+
chr1	16909140	16909192	ss_157152	-1.27155@@16909140	+
chr1	16909729	16909782	ss_157154	-2.62346@@16909743	+
chr1	16909943	16910025	ss_157155	-3.33614@@16910009	+
chr1	16910861	16910911	ss_157160	-3.02203@@16910904	+
chr1	16912034	16912107	ss_157168	-3.59488@@16912054	+
chr1	16923619	16923702	ss_157173	-3.59488@@16923681	+
chr1	16923739	16923793	ss_157174	-1.27155@@16923739	+
chr1	16924591	16924644	ss_157182	-1.29719@@16924637	+
chr1	16927189	16927256	ss_157186	-2.08273@@16927189	+
chr1	16927787	16927843	ss_157189	-2.08273@@16927806	+
chr1	16933875	16933931	ss_157195	-2.08273@@16933875	+
chr1	16942305	16942382	ss_157207	-3.33614@@16942362	+
chr1	16964655	16964762	ss_157213	-3.59488@@16964721	+
chr1	16971468	16971520	ss_157222	-3.02203@@16971468	+
chr1	16973432	16973492	ss_157233	-2.62346@@16973434	+
chr1	16980126	16980187	ss_157255	-3.59488@@16980153	+
chr1	16981559	16981617	ss_157262	-2.62346@@16981592	+
chr1	16981781	16981832	ss_157263	-3.02203@@16981789	+
chr1	17000075	17000143	ss_157270	-2.62346@@17000075	+
chr1	17000183	17000235	ss_157271	-1.27155@@17000183	+
chr1	17010548	17010610	ss_157297	-3.02203@@17010590	+
chr1	17031507	17031568	ss_157310	-3.33614@@17031534	+
chr1	17052981	17053034	ss_157318	-1.27155@@17052981	+
chr1	17053636	17053692	ss_157319	-3.02203@@17053636	+
chr1	17055225	17055282	ss_157324	-2.37645@@17055253	+
chr1	17058261	17058323	ss_157335	-3.18741@@17058280	+
chr1	17058435	17058493	ss_157336	-2.62346@@17058457	+
chr1	17066511	17066561	ss_157346	-3.59488@@17066529	+
chr1	17067889	17067962	ss_157354	-2.08273@@17067889	+
chr1	17117476	17117529	ss_157385	-3.02203@@17117476	+
chr1	17119071	17119153	ss_157389	-2.62346@@17119071	+
chr1	17155207	17155267	ss_157423	-2.08273@@17155207	+
chr1	17200303	17200358	ss_157469	-2.70842@@17200348	+
chr1	17225024	17225087	ss_157483	-1.27155@@17225024	+
chr1	17225598	17225672	ss_157484	-2.62346@@17225598	+
chr1	17226352	17226402	ss_157486	-1.27155@@17226352	+
chr1	17233793	17233850	ss_157491	-3.33614@@17233808	+
chr1	17271222	17271272	ss_157503	-2.08273@@17271222	+
chr1	17295600	17295651	ss_157511	-1.27155@@17295600	+
chr1	17302673	17302724	ss_157528	-3.59488@@17302680	+
chr1	17308624	17308714	ss_157538	-3.33614@@17308647	+
chr1	17319424	17319515	ss_157542	-2.62346@@17319441	+
chr1	17327024	17327087	ss_157553	-3.33614@@17327049	+
chr1	17327363	17327422	ss_157557	-3.02203@@17327363	+
chr1	17328169	17328257	ss_157562	-3.33614@@17328197	+
chr1	17331958	17332017	ss_157572	-2.62346@@17331958	+
chr1	17336128	17336193	ss_157573	-2.62346@@17336128	+
chr1	17336621	17336674	ss_157575	-2.08273@@17336649	+
